Habits;https://f-droid.org/en/packages/com.willbsp.habits/index.html;Habits is an app for tracking and helping to maintain good habitsBuild habits that last Completing habits is easy whenever one is due simply tick it from the today view to complete itLearn about your habits Habits will calculate a score for each of your habits so you can see if you are on track to achieving your goalsTrack weekly or daily habits Running twice a week Piano on a Thursday With Habits you can track what habits you perform each weekThe full picture You can visualise your habits over past months in the logbook viewFluent animations Built with the latest Android technologies every action in Habits is beautifully animated to make completing habits satisfyingSupports material you Habits follows the latest Material Design guidelines and supports dynamic colour theming out of the boxAdfree and open source Free forever Habits is completely free with no in app purchases or subscriptionsOffline and privacy respecting Habits can be used in itas entirety without an internet connection your information is never sent to anyone and is always kept on your device;https://f-droid.org/repo/com.willbsp.habits_3.apk;This version requires Android 8.0 or newer.;https://github.com/willbsp/habits;https://github.com/willbsp/habits/issues;3;show notifications <-> run at startup <-> Schedule precisely timed actions <-> control vibration <-> com.willbsp.habits.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Just Another Workout Timer;https://f-droid.org/en/packages/com.blockbasti.justanotherworkouttimer/index.html; Create complex workouts easily Define your own exercises with custom durations Add exercises to custom sets TexttoSpeech announcements Modern Material Design built with Flutter Adfree Free and OpenSourceGithub httpsgithubcomblockbastijustanotherworkouttimer;https://f-droid.org/repo/com.blockbasti.justanotherworkouttimer_20230929.apk;This version requires Android 5.0 or newer.;https://github.com/blockbasti/just_another_workout_timer;https://github.com/blockbasti/just_another_workout_timer/issues;1.13.0;com.blockbasti.justanotherworkouttimer.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Contact Diary;https://f-droid.org/en/packages/com.apozas.contactdiary/index.html;Contact Diary is a simple app that allows you to keep a record of the people you have met and the events you have attended to recently In the undesired event that you test positive for COVID19 Contact Diary is a place where to quickly find who you must warn about the situationHow it worksEvery day Contact Diary will prompt you to insert the events you have attended and the people you have been with during the day Through some simple forms you will be able to store the essential information about your contacts in case you need to retrieve it Just that Simple right Features Configurable notification time so the prompt does not interfere with your daily workflow Show only potentially risky contacts Automatic removal of entries older than 15 days Export your latest contacts to a CSV file that you can share with the authorities JUST ONE PERMISSION that needed for the app being able to notify you after device restarts Nothing else In particular NO INTERNET permission The information entered is yours and it never leaves your deviceFAQ Wait isnt this what Governments contact tracing apps are doingNo The goals of Governments contact tracing apps and of Contact Diary are inherently different Governments contact tracing apps notify you when you have been at risk and Contact Diary serves to remember who you must notify if you test positive Is this app BETTER than Governments contact tracing appsNo Governments contact tracing apps may account for contacts that you may not be aware of like the person sitting in a neighboring table at a restaurant or that other person using the same bus to go to work Contact Diary IS NOT A REPLACEMENT TO GOVERNMENTS CONTACT TRACING APPS Is this app WORSE than Governments contact tracing appsNo Governments contact tracing apps crucially rely on all persons interacting to have the app in order to do proper notifications With Contact Diary you just need yourself to keep track and you can easily notify people or places that do not use conventional contact tracing apps Will this app share the information I inputNO The app has no permissions so there is no way that it can connect to the internet The information you insert will never leave your device Even more entries in the diary are automatically eliminated when they become older than 15 daysSupportIf you find a bug have an idea on how to improve Contact Diary or have a question please visit the Contact Diary project page on GitHub httpsgithubcomapozascontactdiary;https://f-droid.org/repo/com.apozas.contactdiary_35.apk;This version requires Android 4.0 or newer.;https://github.com/apozas/contactdiary;https://github.com/apozas/contactdiary/issues;1.4.14;show notifications <-> run at startup <-> Schedule precisely timed actions <-> com.apozas.contactdiary.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
MyMood;https://f-droid.org/en/packages/com.nima.mymood/index.html;MyMood is a minimalistic and simple app that gives you an empty mood page per day to fill itYou can add events that effected your mood today see all the events by their effect and keep track of the day you added;https://f-droid.org/repo/com.nima.mymood_10.apk;This version requires Android 5.0 or newer.;https://github.com/NimaKhajehpour/MyMood;https://github.com/NimaKhajehpour/MyMood/issues;1.5.1;read the contents of your shared storage <-> modify or delete the contents of your shared storage <-> com.nima.mymood.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
RacketGhost;https://f-droid.org/en/packages/com.markusborg.test/index.html;Ghosting is an established training exercise in racket sports to practice courtmovement without a ball Moving to the various corners of the court improvesboth footwork and general stamina In the best of worlds your coach or sparringpartner will always be ready to point you to random corners at a pace thatpushes you to your limitsUnfortunately few people have access to a coach at all times thus have to runthe exercise on their own That means the randomness in the order of corners ismissingGetting Started1 Configure your ghosting session 2 Put your mobile device in front of you onthe court 3 Press GO to start your ghosting session;https://f-droid.org/repo/com.markusborg.test_20.apk;This version requires Android 4.0 or newer.;https://github.com/mrksbrg/RacketGhost;https://github.com/mrksbrg/RacketGhost/issues;1.8.4;
GymRoutines;https://f-droid.org/en/packages/com.noahjutz.gymroutines/index.html;GymRoutines facilitates creating custom exercises and routines that fit your needs You can use your existing training plans in the app effortlesslyTrack your progress and view statistics in the app Improve your performance by making decisions based on dataLicensed under the GNU General Public License Version 3 the source code of GymRoutines can be inspected modified and redistributed by anyone see license for more Check out the source code on CodebergAll your workouts are stored locally meaning that your data is as secure and private as it can get Beyond that GymRoutines independence from the internet leads to exceptional performance and stability;https://f-droid.org/repo/com.noahjutz.gymroutines_47.apk;This version requires Android 5.0 or newer.;https://codeberg.org/noahjutz/GymRoutines;https://codeberg.org/noahjutz/GymRoutines/issues;0.1.0-beta15;com.noahjutz.gymroutines.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
StarGW Weight;https://f-droid.org/en/packages/net.stargw.fat/index.html;A simple app to record your weight and show a grapha Import and export weight via CSVa Share graphs;https://f-droid.org/repo/net.stargw.fat_15.apk;This version requires Android 5.0 or newer.;https://github.com/StarGW-net/stargw-fat;https://github.com/StarGW-net/stargw-fat/issues;15;
hEARtest;https://f-droid.org/en/packages/org.woheller69.audiometry/index.html;This app can evaluate your hearing capabilitiesThe term dB HL describes your hearing loss in decibelsThe table below shows a common way to classify hearing lossSource Clark J G 1981 Uses and abuses of hearing loss classification Asha 23 493a500Degree of hearing loss  dB HL rangeNormal a10 to 15Slight 16 to 25Mild   26 to 40Moderate   41 to 55Moderately severe  56 to 70Severe 71 to 90Profound   91First your earphones must be calibrated You can either perform a full test which requires one or better several persons between the ages of 18 and 35 with normal hearing Or you can perform a simple calibration at 1000Hz only assuming good hearing at this frequency In this case it is assumed that the earphones are linear across the frequency range and calibration values for the other frequencies are then calculated using the ISO2262003 standard Whenever you hear a beep simply touch the screen  You can pause  continue with a long click and speed up with a double click If you have several persons available for calibration simply press Add Calibration and an average value of existing calibrations will be calculated You may also delete the whole calibrationAfter that you can perform tests and view them in test resultsYou can then also perform tests at single frequencies There you can manually select ear frequency and sound amplitude by clicking on the buttonsRequired permissions  Microphone  External storage for backuprestoreNo ads no trackers;https://f-droid.org/repo/org.woheller69.audiometry_190.apk;This version requires Android 6.0 or newer.;https://github.com/woheller69/audiometry;https://github.com/woheller69/audiometry/issues;1.9;read the contents of your shared storage <-> modify or delete the contents of your shared storage <-> 
openScale;https://f-droid.org/en/packages/com.health.openscale/index.html;Monitor and track your weight BMI body fat body water muscle and other bodymetrics in an open source app that has an easy to use user interface with graphs doesnt require you to create an account can be configured to only show the metrics you care about and respects your privacy and lets you decide what to do with your dataBluetooth scalesopenScale has builtin support for a number of Bluetooth BLE or smart scalesfrom  many manufacturers eg Beurer Sanitas Yunmai Xiaomi etc see modellist below Together with our users we constantly improve and extend the set ofsupported scales and in many cases pick up where the original app falls shortFor scales without Bluetooth or Bluetooth scales not yet supported byopenScale measurements can be manually entered in a quick and easy wayPrivacyThis app has no ads and requests no unnecessary permissions The locationpermission is only needed to find a Bluetooth scale Once found the permissioncan be revoked or never granted if Bluetooth isnt usedSupported metricsWeight BMI body mass index body water muscle LBM lean body mass bodyfat bone mass waist circumference waisttoheight ratio hip circumferencewaisthip ratio visceral fat chest circumference thigh circumference bicepscircumference neck circumference body fat caliper and BMR basal metabolicrate Each entry can also have an optional commentNote dont worry if you think the list is too long metrics you dont usecan be disabled and hiddenOther features Resizable widget to show the latest measurement on the home screen Configure your weight unit kg lb or st Set a goal to help keep your diet Displays all your data on a chart and in a table to track your progress Evaluates measurements and gives a quick visual feedback to show you if youre within or outside the recommended range given your age sex height etc Import or export your data frominto a CSV comma separated value file Supports body fat body water and lean body mass estimations based on scientific publications Useful if your scale doesnt support those measurements Support for multiple users Partially or fully translated into Catalan Chinese traditional Czech Dutch English French Galician German Greek Italian Japanese Norwegian BokmAl Polish Portuguese Brazil Romanian Slovak Spanish Swedish and Turkish Optional dark themeSupported Bluetooth scales Custom made Bluetooth scale Beurer BF700 BF710 and BF800 Digoo DGS038H Excelvan CF369BLE Exingtech Y1 Hesley Yunchen MGB Medisana BS444 BS440 Runtastic Libra Sanitas SBF70 Silvercrest SBF75 Xiaomi Mi scale v1 and v2 Yunmai Mini and SE iHealth HS3 Easy Home 64050 and many morePlease seeWikipage for the full list and the level of support for each scaleSupportIf you find a bug have an idea on how to improve openScale or have a questionplease visit the openScale project page onGitHub;https://f-droid.org/repo/com.health.openscale_64.apk;This version requires Android 6.0 or newer.;https://github.com/oliexdev/openScale;https://github.com/oliexdev/openScale/issues;2.5.2;access approximate location only in the foreground <-> access precise location only in the foreground <-> pair with Bluetooth devices <-> access Bluetooth settings <-> advertise to nearby Bluetooth devices <-> connect to paired Bluetooth devices <-> discover and pair nearby Bluetooth devices <-> show notifications <-> read the contents of your shared storage <-> run at startup <-> modify or delete the contents of your shared storage <-> com.health.openscale.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
CBTAndroid;https://f-droid.org/en/packages/com.theworld.help.cbtandroid/index.html;A simple implementation of a seven column thought journalWhat is CBTCBT is a form of therapy that helps you restructure negative thoughts in order to improve your lifeHow to useWhen you find yourself feeling down record the thoughts you are currently having Then prove that those thoughts are wrong with facts Finally come up with a new way of looking at the situationLearn More;https://f-droid.org/repo/com.theworld.help.cbtandroid_4.apk;This version requires Android 4.0.3 or newer.;https://gitlab.com/copoer/CBTAndroid/tree/HEAD;https://gitlab.com/copoer/CBTAndroid/issues;0.0.5;
Was geht App?;https://f-droid.org/en/packages/de.cyberit.wasgeht/index.html;Features Thousands of events per bigger city every month Fulltext event and locationsearch Clearly arranged categories Mostly with detailed information about each event including text photos videos and links to the organizer  source Simple search for events for children or with free entry LocationEventListing individual favorit and blacklisting of locations possibility to share choosen events to your androideventcalendar Link to maps from detail view Mapsview of the events with categorysymbols Preview of events in your area using media such as youtube soundcloud bandcamp Small installation size  low memory consumptionIf your german city is not listed or you are missing dates please send us an email to infowasgehtappde and we will try to find a solution as soon as possible We are also happy about suggestions for improvement;https://f-droid.org/repo/de.cyberit.wasgeht_11.apk;This version requires Android 4.0 or newer.;https://github.com/cyberbeat/wasgeht-android;https://github.com/cyberbeat/wasgeht-android/issues;1.10;android.permission.ACCESS_ASSISTED_GPS <-> access approximate location only in the foreground <-> access precise location only in the foreground <-> android.permission.ACCESS_GPS <-> android.permission.ACCESS_LOCATION <-> have full network access <-> 
Simpill;https://f-droid.org/en/packages/com.winston69.simpill/index.html;Simpill is a free and opensource application for medication reminders It does not contain any ads or trackers nor does it collect any data on its users You can block internet access to Simpill and it will still work perfectlyFeatures Set pill reminders for your medications Keep track of your medication supply and set a refill date Select a bottle color for your medication Dark and Light themes available Choose between 1224 hr time formatting;https://f-droid.org/repo/com.winston69.simpill_20.apk;This version requires Android 5.0 or newer.;https://gitlab.com/simpilldev/simpill;https://gitlab.com/simpilldev/simpill/-/issues;1.3.4;show notifications <-> run at startup <-> reorder running apps <-> Schedule precisely timed actions <-> This app can appear on top of other apps <-> Schedule alarms or event reminders <-> display notifications as full screen activities on a locked device <-> control vibration <-> com.winston69.simpill.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Medic Log;https://f-droid.org/en/packages/m.co.rh.id.a_medic_log/index.html;A simple and easy to use personal medical notes Easily add your medical notes Multiple profile to keep track elderly and family members medical history Add medicine information and medicine reminder to notify you to take medicine Support dark mode and light mode;https://f-droid.org/repo/m.co.rh.id.a_medic_log_22.apk;This version requires Android 5.0 or newer.;https://github.com/rh-id/a-medic-log;https://github.com/rh-id/a-medic-log/issues;1.3.0;run foreground service <-> show notifications <-> run at startup <-> prevent phone from sleeping <-> m.co.rh.id.a_medic_log.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Pausing Healthily (Privacy Friendly);https://f-droid.org/en/packages/org.secuso.privacyfriendlypausinghealthily/index.html;The application Privacy Friendly Pausing Healthily is an app that allows you to structure your work It reminds you to take breaks during your work and offers many helpful exercises that can be combined to form exercise sets The exercises can be performed during your break and help you to pause healthily;https://f-droid.org/repo/org.secuso.privacyfriendlypausinghealthily_8.apk;This version requires Android 5.0 or newer.;https://github.com/SecUSo/privacy-friendly-pausing-healthily;https://github.com/SecUSo/privacy-friendly-pausing-healthily/issues;1.4;view network connections <-> run foreground service <-> show notifications <-> run at startup <-> Schedule precisely timed actions <-> control vibration <-> prevent phone from sleeping <-> org.secuso.privacyfriendlypausinghealthily.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Bagatur Chess Engine;https://f-droid.org/en/packages/com.bagaturchess/index.html;This is the open source Bagatur Chess Engine with its own GUI graphical user interfaceIt is not as strong as Stockfish Komodo AlphaZero or Leela Chess Zero but is strong enough to beat a grandmasterIt has 16 strength levels From level 5 it could show the search informationThe ELO rating is about 3000 and the program has a unique playing styleIn general the application demonstrates an application of artificial intelligence AI into the domain of chessTo clarify it is not an OEX chess engine and other chess engines cannot be imported into the GUIPlaying instructionsCheck the menu and make sure the strength level is appropriateSelectdeselect the HumanComputer buttons for both sides according to which side you want to play and whether you play against a computer or another personUse the flip board button to change sides if you play with blackMove the piece by drag and drop or by selecting fromto squaresIf you want you could use the move navigation buttons to go back and forward in the move sequenceIt is recommended to check all settings in the menu and make sure you play with the option you like most eg move animation speed chess pieces set colorsFeaturesFEN importexportshareDifferent modes HumanHuman HumanBagatur BagaturBagaturDifferent strengths levelsThe app could show the best moves line as well as the evaluation of the board position produced by BagaturNavigation of played moves first previous next lastFlipboard functionMoving by drag and drop as well as by selecting from and to squaresSupports different color palettes and chess pieces sets for different tastesPermissionsThe app uses ACCESSNETWORKSTATE and INTERNET permsisions because it shows home ads and they open the default browser on the device going to one of our other apps page on the store or on the website of Metatrans AppsTo be more precise if the other app is available on the store from which the app is downloaded then opens the app page of the other app on the same store If still the app is not available on the store then opens the app page on our websiteThe app pages on our website have app demo video on YouTube so a connection to youtube domain will also be listed in order to visualize the page in the browserOur website is created by WordPress so connections to other domains could be opened as well for technical purposes eg downloading text fonts cssYour feedback andor review is more than welcome;https://f-droid.org/repo/com.bagaturchess_138.apk;This version requires Android 6.0 or newer.;https://github.com/MetatransApps/Android_APK_ChessEngineBagatur;https://github.com/MetatransApps/Android_APK_ChessEngineBagatur/issues;1.3.8;view network connections <-> have full network access <-> 
Water Me - Plant Watering Reminder;https://f-droid.org/en/packages/ch.abertschi.waterme.water_me/index.html;Water me is a mobile application written in Flutter to remind you to water your plantsFeatures and Components Add plants with watering frequency name and picture No remote entity localonly application Backup and Restore data Flutter currently support for Android Camera access Local Notifications Workmanager with periodic task Provider package for MVC separation;https://f-droid.org/repo/ch.abertschi.waterme.water_me_8.apk;This version requires Android 5.0 or newer.;https://github.com/abertschi/water-me;https://github.com/abertschi/water-me/issues;1.0.8;take pictures and videos <-> run foreground service <-> read the contents of your shared storage <-> run at startup <-> display notifications as full screen activities on a locked device <-> control vibration <-> prevent phone from sleeping <-> modify or delete the contents of your shared storage <-> 
Meditation Assistant;https://f-droid.org/en/packages/sh.ftp.rocketninelabs.meditationassistant.opensource/index.html;This application assists with both timed via duration or ending at a specifictime and untimed sessions with numerous customizations includingstartintervalend sounds and device behavior It also provides a monthlyoverview of your progressA major feature in this application is the ability to share your sessionsonline Though entirely optional sharing your progress online adds anotherdimension to your accountability Now that youve gone public as yourmeditation streak increases more users will see it as a goal of their own Oneuser has posted over 500 days of consecutive days of meditationYour meditation streak is the number of consecutive days you have recorded atleast one session As your streak grows not breaking the chain becomes quiteimportant Soon you will be meditating once a day even if its five or tenminutes out of your schedule;https://f-droid.org/repo/sh.ftp.rocketninelabs.meditationassistant.opensource_167.apk;This version requires Android 4.1 or newer.;https://code.rocket9labs.com/tslocum/meditationassistant.git;https://code.rocket9labs.com/tslocum/meditationassistant/issues;1.6.7;view network connections <-> access Do Not Disturb <-> have full network access <-> read the contents of your shared storage <-> run at startup <-> Schedule precisely timed actions <-> Schedule alarms or event reminders <-> control vibration <-> prevent phone from sleeping <-> modify or delete the contents of your shared storage <-> sh.ftp.rocketninelabs.meditationassistant.opensource.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Forage;https://f-droid.org/en/packages/net.ser1.forage/index.html;Mealie is a selfhosted recipe menu planner and shopping list web app Forage provides an easier native interface to the shopping list feature it is most useful for when you are out doing the shopping but it can be easier and faster to use than the web interface;https://f-droid.org/repo/net.ser1.forage_43.apk;This version requires Android 4.0.3 or newer.;https://hg.sr.ht/~ser/forage;https://todo.sr.ht/~ser/forage;1.2.0;have full network access <-> read the contents of your shared storage <-> modify or delete the contents of your shared storage <-> 
TousAntiCovid;https://f-droid.org/en/packages/fr.gouv.android.stopcovid/index.html;Using TousAntiCovid helps to protect your loved ones yourself and everybody else by alerting you if you have been close to a user who tests positiveThe TousAntiCovid application is designed for use in FranceLets protect our loved ones ourselves and everybody else;https://f-droid.org/repo/fr.gouv.android.stopcovid_584.apk;This version requires Android 5.0 or newer.;https://gitlab.inria.fr/stopcovid19/stopcovid-android;https://gitlab.inria.fr/stopcovid19/stopcovid-android/-/issues;6.0.0;view network connections <-> take pictures and videos <-> run foreground service <-> have full network access <-> show notifications <-> run at startup <-> prevent phone from sleeping <-> fr.gouv.android.stopcovid.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
BikeComputer;https://f-droid.org/en/packages/de.nulide.bikecomputer/index.html;BikeComputerA FOSS BikeComputerFeatures Meassures your speed Keep track of your stats Distance Maximum Speed TravelTime Alternative to buying a seperate device for your bike;https://f-droid.org/repo/de.nulide.bikecomputer_6.apk;This version requires Android 5.0 or newer.;https://gitlab.com/Nulide/BikeComputer;https://gitlab.com/Nulide/BikeComputer/-/issues;1.5;access location in the background <-> access precise location only in the foreground <-> 
Nextcloud Cookbook;https://f-droid.org/en/packages/com.nextcloud_cookbook_flutter/index.html;Nextcloud Cookbook Mobile Client written in FlutterThis project aims to provide a mobile client for both Android and IOs for the Nextcloud Cookbook App httpsgithubcomnextcloudcookbookIt works best with an Nextcloud installation  19 and a Cookbook plugin version 079RoadmapCurrent Features    View all recipes by Category    Search Recipes by Name    Recipe Creating    Recipe Editing    Recipe Import    Darkmode Thanks to SeineEloquenz    Timer Thanks to fab920    Stay awake on recipe screen    Settings TabPlanned Features    Offline Usage Caching    Image Upload    Integrate new values of nextcloud plugin  Currently worked onTranslationTo help the translation of the app visit httpswwwtransifexcomnextcloudnextcloudcookbookflutter;https://f-droid.org/repo/com.nextcloud_cookbook_flutter_24.apk;This version requires Android 4.3 or newer.;https://github.com/Teifun2/nextcloud-cookbook-flutter;None;0.7.9;have full network access <-> show notifications <-> run at startup <-> Schedule precisely timed actions <-> display notifications as full screen activities on a locked device <-> control vibration <-> 
CovPassCheck;https://f-droid.org/en/packages/de.rki.covpass.checkapp/index.html;The Robert Koch Institute RKI as the central institution of the Federal Government in the field of public health and as the national public health institute releases the CovPassCheck app for the German Federal Government The app is a quick and dataefficient way to check EU COVID Digital Certificates Anyone using it can find out in seconds whether the person being checked has a valid certificate No sensitive information or data is stored at any timeHOW THE APP WORKSChecking Corona vaccination status recovery from Corona infection or a negative Corona test is the central function of the CovPassCheck app Whenever users get the EU COVID Digital Certificate only the information and data necessary for verification are displayed via QR codeThe QR code as proof of full vaccination protection or recovery provides information about the status of the certificate For clear identification the name and date of birth are also displayed during a check In addition the QR code as proof of a negative test result still shows the time of testingThe QR code can be scanned with the CovPassCheck app Users of the app can check several QR codes in succession with just one click This does not necessarily require an Internet connectionThe data of the checked person can only be viewed but not savedTHIS IS HOW DATA REMAINS SECURENo sensitive data is stored during the check in accordance with DSGVO No registration no registration with an email address is necessary No data storage the data remains on the smartphone of the person checked Data sparseness After the QR code has been checked only the status of the certificate the name and the date of birth are displayed Cryptographic security The QR code is secured with a signature that prevents forgeryPRIVACY POLICYhttpswwwdigitalerimpfnachweisappdewebviewsverificationappprivacy;https://f-droid.org/repo/de.rki.covpass.checkapp_1377.apk;This version requires Android 6.0 or newer.;https://gitlab.com/covpass-android-foss/covpass-android;https://gitlab.com/covpass-android-foss/covpass-android/-/issues;1.40.0;view network connections <-> take pictures and videos <-> have full network access <-> 
CovPass;https://f-droid.org/en/packages/de.rki.covpass.app/index.html;The Robert Koch Institute RKI as the central institution of the federal government in the field of public health and as the national public health institute releases the CovPass app for the German federal government The app allows the EUs COVID Digital Certificates to be stored directly on the smartphone Those who use it can prove their vaccination protection recovery or negative test result quickly securely and digitally The app can also be used to evidence the EU COVID Digital Certificates of other people for example family members on the smartphone Users of the app decide when and to whom they show their information and dataThe CovPass app is a free service offered by the Robert Koch InstituteHOW THE APP WORKSEvidence of Corona vaccinations recovery from Corona infection or a negative Corona test result is the central function of the CovPass app Whenever users prove their Corona status only the information and data necessary for verification is displayed via QR codeThe QR code provides information about the status of a vaccination test or recovery certificate For unique identification the name and date of birth are also displayed during a check The app does not transmit any personal information or data at any timeThe EU Digital COVID Certificate can also be stored on the smartphone for other people for example family membersThe QR code of the certificate is then displayed on the apps home screen It can be presented if requiredCorona vaccinations are certified with the EUs Digital COVID Certificate upon request The vaccination certificate is generated by medical staff after the vaccination It contains a QR code that can be scanned with the app To do this the camera of the smartphone must be held over the QR code The vaccination is loaded directly onto the smartphoneNegative Corona tests are certified with the Digital COVID Certificate of the EU The test certificate is issued by the pharmacy doctors office or special testing centers This contains a QR code that can be scanned with the app The negative test result is then stored on the smartphoneRecoveries from Corona infection are certified with the EU Digital COVID Certificate You will receive the recovery certificate from your primary care physician after overcoming the Corona infection It contains a QR code that can be scanned with the app The recovery is then documented on the smartphoneThe data of the EU Digital COVID Certificate is stored locally on the smartphone Only the users decide when and to whom they show the information and dataHOW THE DATA REMAINS SECUREData protection is maintained throughout the entire period of use No registration No registration with an email address is necessary Local data storage your complete data is stored only on your smartphone Data sparseness the QR code is displayed with the minimum amount of data agreed in the EU After checking the QR code only the certificate status name and date of birth are displayed Cryptographic security The QR code is protected with an electronic signature and cannot be forgedPRIVACY POLICYhttpswwwdigitalerimpfnachweisappdewebviewsclientappprivacy;https://f-droid.org/repo/de.rki.covpass.app_1377.apk;This version requires Android 6.0 or newer.;https://gitlab.com/covpass-android-foss/covpass-android;https://gitlab.com/covpass-android-foss/covpass-android/-/issues;1.40.0;view network connections <-> take pictures and videos <-> have full network access <-> 
Sobriety;https://f-droid.org/en/packages/com.katiearose.sobriety/index.html;Track your addictions and maintain sobrietySobriety the free and open source addiction tracker is designed to be simple You input a starting date and time as well as a name for the addiction and it tells you how long its been since you last logged a relapse You can keep notes on your recovery track milestones log how much time or money or anything else youre saving by staying sober and view your relapse history all from one easy to use app;https://f-droid.org/repo/com.katiearose.sobriety_22.apk;This version requires Android 5.0 or newer.;https://github.com/KiARC/Sobriety;https://github.com/KiARC/Sobriety/issues;v10.0.0;com.katiearose.sobriety.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Did I Take My Meds?;https://f-droid.org/en/packages/dev.corruptedark.diditakemymeds/index.html;Did I Take My Meds helps keep track of when to take medications It is designed to help prevent a user from skipping doses andor overdosingDid I Take My Meds allows a user save multiple medications with complex schedules Each medication can trigger an independent reminder notification Additionally this application allows a user to record when they take a dose As a part of a medication routine this app can help prevent overdoses and skipped doses;https://f-droid.org/repo/dev.corruptedark.diditakemymeds_35.apk;This version requires Android 5.0 or newer.;https://github.com/CorruptedArk/did-i-take-my-meds;https://github.com/CorruptedArk/did-i-take-my-meds/issues;1.6.6;read the contents of your shared storage <-> run at startup <-> Schedule precisely timed actions <-> modify or delete the contents of your shared storage <-> 
Paseo;https://f-droid.org/en/packages/ca.chancehorizon.paseo/index.html;Paseo uses an Android devices builtin step sensor to maintain a history of steps taken walking running jumping or any other activity that the device interprets as stepsPaseo displays step history in several formats including tables and graphs for steps by hour day week month and yearPaseo does not transmit or share any data Paseo stores data only on the device on which it is installed;https://f-droid.org/repo/ca.chancehorizon.paseo_10602.apk;This version requires Android 5.0 or newer.;https://gitlab.com/pardomi/paseo/tree/HEAD;https://gitlab.com/pardomi/paseo/issues;1.6.2;read locations from your media collection <-> recognize physical activity <-> run foreground service <-> read the contents of your shared storage <-> run at startup <-> ask to ignore battery optimizations <-> modify or delete the contents of your shared storage <-> 
To Don't;https://f-droid.org/en/packages/rocks.poopjournal.todont/index.html;A good look at bad habits Jot down your vices in a tap right from the home page Use Notes to add details a like a healthy alternative to that chocolate bar you cannot resist And organise your input with LabelsFaster than you can grab a pen Find your bad habits on the home page and cross out the ones you give into These will move to Done for the day The next morning start off fresh with a full list of things to avoidStay on top of your progress The Log gives you insight into your overall success rates and pinpoints what bad habit you have been most attached to a over a week a month or a year So you can easily work toward a better youWebpage httpswwwcrazymarvincomtodontTranslate To Donat httpshostedweblateorgengagetodont Source on GitHub httpsgithubcomCrazyMarvinToDont;https://f-droid.org/repo/rocks.poopjournal.todont_10.apk;This version requires Android 5.0 or newer.;https://github.com/Crazy-Marvin/ToDont;https://github.com/Crazy-Marvin/ToDont/issues;10;rocks.poopjournal.todont.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Feeel - home workouts;https://f-droid.org/en/packages/com.enjoyingfoss.feeel/index.html;Feeel is an opensource app for doing simple athome exercises It holds the acclaimed full body scientific 7minute workout regime and allows creating custom workouts as well While the app currently contains a limited amount of exercises the plan is to drastically expand the number of both exercises and workouts with the help of the communityContribute at httpsgitlabcomenjoyingfossfeeelwikisDonate at httpsliberapaycomFeeel  Donations will let me work on the app regularly rather than just in my free time;https://f-droid.org/repo/com.enjoyingfoss.feeel_4241.apk;This version requires Android 6.0 or newer.;https://gitlab.com/enjoyingfoss/feeel;https://gitlab.com/enjoyingfoss/feeel/issues;2.4.1;have full network access <-> show notifications <-> run at startup <-> Schedule precisely timed actions <-> display notifications as full screen activities on a locked device <-> control vibration <-> 
FallASleep - Device sleep timer;https://f-droid.org/en/packages/me.gloeckl.fallasleep/index.html;Setup a timer between one and 60 minutes Once the timer runs out the app will lock your devices screenFeaturesSimple and clean designLock screen after 1 to 60 minutesRemembers last timerQuick setting tileNotification to stop extend or reset timerPermissionsDevice admin to lock the screen;https://f-droid.org/repo/me.gloeckl.fallasleep_1.apk;This version requires Android 8.0 or newer.;https://github.com/moritzgloeckl/FallASleep;https://github.com/moritzgloeckl/FallASleep/issues;1.0;
